customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02833,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,52.65,1759.14,No
CUST-02834,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),65.71,227.15,No
CUST-02835,Male,1,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.73,685.96,No
CUST-02836,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.1,277.11,No
CUST-02837,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,90.38,1419.97,Yes
CUST-02838,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.25,877.89,No
CUST-02839,Male,1,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.9,3048.43,No
CUST-02840,Male,1,No,No,65,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.52,3307.72,No
CUST-02841,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.92,1222.9,No
CUST-02842,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.53,1729.21,No
CUST-02843,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.72,6181.3,No
CUST-02844,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.51,403.71,Yes
CUST-02845,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,68.95,2602.79,No
CUST-02846,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.68,500.0,No
CUST-02847,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.28,553.43,No
CUST-02848,Male,1,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.18,4617.15,No
CUST-02849,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.88,2764.03,Yes
CUST-02850,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.73,1376.27,Yes
CUST-02851,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,73.79,4759.23,No
CUST-02852,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,42.7,Yes
CUST-02853,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,63.79,1962.66,No
CUST-02854,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,81.58,1002.74,No
CUST-02855,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.63,46.71,Yes
CUST-02856,Female,1,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,44.86,106.81,Yes
CUST-02857,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.36,573.79,No
CUST-02858,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.02,2275.66,No
CUST-02859,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.03,244.99,No
CUST-02860,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,64.15,353.3,No
CUST-02861,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.36,122.71,No
CUST-02862,Male,1,Yes,Yes,53,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,52.7,2763.54,No
CUST-02863,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,296.29,Yes
CUST-02864,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.0,1889.75,No
CUST-02865,Male,1,No,Yes,34,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.05,1700.64,No
CUST-02866,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),79.59,5525.59,No
CUST-02867,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.89,1215.77,No
CUST-02868,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.73,2353.4,No
CUST-02869,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.69,6248.67,No
CUST-02870,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,52.12,524.02,No
CUST-02871,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.91,1419.76,No
CUST-02872,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.04,134.92,No
CUST-02873,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,70.7,562.59,No
CUST-02874,Female,0,No,No,10,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.56,834.78,Yes
CUST-02875,Female,1,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.43,803.71,No
CUST-02876,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.12,85.12,No
CUST-02877,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.08,612.13,Yes
CUST-02878,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.43,1329.15,No
CUST-02879,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.43,850.41,Yes
CUST-02880,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,65.67,3605.13,No
CUST-02881,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.0,245.8,No
CUST-02882,Male,1,No,No,22,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.53,1226.08,Yes
CUST-02883,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,59.79,2183.96,No
CUST-02884,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.4,986.83,Yes
CUST-02885,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.7,5633.47,Yes
CUST-02886,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),93.49,3826.13,No
CUST-02887,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,38.4,678.34,No
CUST-02888,Male,0,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.16,135.34,No
CUST-02889,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.95,2938.89,Yes
CUST-02890,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.91,2446.57,Yes
CUST-02891,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1235.6,No
CUST-02892,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,78.14,608.73,No
CUST-02893,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,53.2,213.99,No
CUST-02894,Male,1,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.64,1498.12,No
CUST-02895,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.39,141.35,Yes
CUST-02896,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.62,4363.42,No
CUST-02897,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.84,4401.59,No
CUST-02898,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),77.87,5243.1,No
CUST-02899,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1262.43,No
CUST-02900,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.03,1380.88,No
CUST-02901,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.85,88.76,No
CUST-02902,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,71.88,4742.48,No
CUST-02903,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,98.16,6931.32,No
CUST-02904,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.41,4850.51,No
CUST-02905,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.44,1518.56,Yes
CUST-02906,Female,0,Yes,No,42,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.47,4424.87,No
CUST-02907,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),47.5,1054.26,No
CUST-02908,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.91,125.06,Yes
CUST-02909,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),118.53,6686.13,No
CUST-02910,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),76.49,423.59,No
CUST-02911,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.66,3192.24,No
CUST-02912,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),74.28,2825.88,No
CUST-02913,Female,0,No,Yes,51,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),75.02,3857.54,No
CUST-02914,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,74.21,89.4,No
CUST-02915,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,2010.11,No
CUST-02916,Male,1,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.25,1470.79,No
CUST-02917,Male,1,No,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),82.73,3216.47,No
CUST-02918,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.07,4240.35,No
CUST-02919,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,50.16,2868.62,No
CUST-02920,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.25,620.7,No
CUST-02921,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,69.86,233.34,No
CUST-02922,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.52,5741.39,No
CUST-02923,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62.31,259.33,No
CUST-02924,Female,1,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.54,1815.87,Yes
CUST-02925,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.62,2113.06,No
CUST-02926,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.64,5516.04,Yes
CUST-02927,Female,0,No,Yes,45,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.51,2089.0,No
CUST-02928,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,84.23,1620.94,No
CUST-02929,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,443.15,No
CUST-02930,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,80.94,271.87,No
CUST-02931,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.58,6169.39,No
CUST-02932,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,1039.79,No
CUST-02933,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1090.18,No
CUST-02934,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,81.74,241.4,No
CUST-02935,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.83,5167.94,No
CUST-02936,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.38,3811.54,No
CUST-02937,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,79.74,1827.5,No
CUST-02938,Male,1,Yes,No,62,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,72.52,4530.83,No
CUST-02939,Male,0,No,Yes,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.32,3843.1,No
CUST-02940,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.93,1149.81,No
CUST-02941,Male,1,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,79.43,603.32,Yes
CUST-02942,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,47.11,930.33,No
CUST-02943,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),88.88,1456.01,No
CUST-02944,Female,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.1,124.54,Yes
CUST-02945,Female,0,Yes,No,19,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,93.83,1775.29,No
CUST-02946,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.53,7628.75,No
CUST-02947,Female,1,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.38,1039.49,No
CUST-02948,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.97,2026.61,No
CUST-02949,Female,0,Yes,No,52,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.95,5099.74,Yes
CUST-02950,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.54,4073.65,Yes
CUST-02951,Male,0,Yes,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,79.55,101.27,No
CUST-02952,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.21,583.69,No
CUST-02953,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.8,18.8,No
CUST-02954,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,66.76,3497.68,No
CUST-02955,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.28,159.1,No
CUST-02956,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.18,3710.2,Yes
CUST-02957,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,448.46,No
CUST-02958,Male,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.37,4384.51,No
CUST-02959,Male,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.58,974.39,No
CUST-02960,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,42.53,382.8,No
CUST-02961,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1329.39,No
CUST-02962,Female,1,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,77.6,3353.66,No
CUST-02963,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.69,5227.39,No
CUST-02964,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),76.85,110.26,Yes
CUST-02965,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.03,1244.4,No
CUST-02966,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.31,1358.66,No
CUST-02967,Male,0,Yes,No,32,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.81,2840.28,No
CUST-02968,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.66,1850.93,No
CUST-02969,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.3,5545.57,No
CUST-02970,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),42.48,2500.08,Yes
CUST-02971,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.08,326.28,No
CUST-02972,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,51.27,1922.67,No
CUST-02973,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.72,2703.91,Yes
CUST-02974,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),83.68,4407.07,No
CUST-02975,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.26,1155.71,No
CUST-02976,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.29,441.92,No
CUST-02977,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.14,743.16,Yes
CUST-02978,Male,1,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.48,4431.26,No
CUST-02979,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.8,4469.7,No
CUST-02980,Male,1,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,18.25,No
CUST-02981,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,76.56,4120.68,No
